Name,Price,Category,POS_Category,Image_URL,Local_Image_Path
RODILLO DE ESPUMA 230MM - WADFOW,₲ 24.800,FERRETERÍA EN GENERAL,FERRETERÍA EN GENERAL,https://electropar.b-cdn.net/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBeHdmQWc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--a519777c2e2825cbe49fd0b8f5f3562e21b1b2c1/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwQWl3QmFRSXNBUT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--6cb9da79ecc04d7c8e10b3563f9294560e1bfed2/127519.jpg,/opt/odoo/odoo8084/electropar_images/RODILLO_DE_ESPUMA_230MM_-_WADFOW.jpg
CERROJO 2PULG. - WADFOW,₲ 5.700,FERRETERÍA EN GENERAL,FERRETERÍA EN GENERAL,https://electropar.b-cdn.net/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBeDBmQWc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--78ac93605011cf5f5f42f99ff97152fc41712ad4/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwQWl3QmFRSXNBUT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--6cb9da79ecc04d7c8e10b3563f9294560e1bfed2/127520.jpg,/opt/odoo/odoo8084/electropar_images/CERROJO_2PULG._-_WADFOW.jpg
CERROJO 3PULG. - WADFOW,₲ 7.900,FERRETERÍA EN GENERAL,FERRETERÍA EN GENERAL,https://electropar.b-cdn.net/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBeDhmQWc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--f14619977cc773362ddcdc592c3ce5f09a2dc16e/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwQWl3QmFRSXNBUT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--6cb9da79ecc04d7c8e10b3563f9294560e1bfed2/127521.jpg,/opt/odoo/odoo8084/electropar_images/CERROJO_3PULG._-_WADFOW.jpg
CERROJO 4PULG. - WADFOW,₲ 9.700,FERRETERÍA EN GENERAL,FERRETERÍA EN GENERAL,https://electropar.b-cdn.net/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBeUFmQWc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--33a24763c007e09a3e20c5b4bbd6ad03728747bf/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwQWl3QmFRSXNBUT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--6cb9da79ecc04d7c8e10b3563f9294560e1bfed2/127522.jpg,/opt/odoo/odoo8084/electropar_images/CERROJO_4PULG._-_WADFOW.jpg
CERROJO 1-1/2PULG. - WADFOW,₲ 5.300,FERRETERÍA EN GENERAL,FERRETERÍA EN GENERAL,https://electropar.b-cdn.net/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBeUlmQWc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--ae768ba901c55f034554c35428285dd701e1658a/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwQWl3QmFRSXNBUT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--6cb9da79ecc04d7c8e10b3563f9294560e1bfed2/127524.jpg,/opt/odoo/odoo8084/electropar_images/CERROJO_1-1_2PULG._-_WADFOW.jpg
CERROJO 2-1/2PULG. - WADFOW,₲ 6.400,FERRETERÍA EN GENERAL,FERRETERÍA EN GENERAL,https://electropar.b-cdn.net/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBeU1mQWc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--c29f2222d2c5052583895da90903e86a5288d84b/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwQWl3QmFRSXNBUT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--6cb9da79ecc04d7c8e10b3563f9294560e1bfed2/127525.jpg,/opt/odoo/odoo8084/electropar_images/CERROJO_2-1_2PULG._-_WADFOW.jpg
CIERRE DE DOBLE RODILLO 1-1/4 - SUPERFICIE BRONCE - WADFOW,₲ 6.600,FERRETERÍA EN GENERAL,FERRETERÍA EN GENERAL,https://electropar.b-cdn.net/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBeTRmQWc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--9d534debe8b38e810cf04f9e80dd8da003a0ea1f/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwQWl3QmFRSXNBUT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--6cb9da79ecc04d7c8e10b3563f9294560e1bfed2/127533.jpg,/opt/odoo/odoo8084/electropar_images/CIERRE_DE_DOBLE_RODILLO_1-1_4_-_SUPERFICIE_BRONCE_-_WADFOW.jpg
CIERRE DE DOBLE RODILLO 1-1/4 - SUPERFICIE GALVANIZADA -...,₲ 6.100,FERRETERÍA EN GENERAL,FERRETERÍA EN GENERAL,https://electropar.b-cdn.net/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBeThmQWc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--bc47e6027f417e5bb78a778faee3cdda71ab2da2/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwQWl3QmFRSXNBUT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--6cb9da79ecc04d7c8e10b3563f9294560e1bfed2/127534.jpg,/opt/odoo/odoo8084/electropar_images/CIERRE_DE_DOBLE_RODILLO_1-1_4_-_SUPERFICIE_GALVANIZADA_-....jpg
CINTA DE ADVERTENCIA 100MX75MM - WADFOW,₲ 36.500,FERRETERÍA EN GENERAL,FERRETERÍA EN GENERAL,https://electropar.b-cdn.net/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBekFmQWc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--305c32b414f30ae2c2db6258bd064266975a40b0/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwQWl3QmFRSXNBUT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--6cb9da79ecc04d7c8e10b3563f9294560e1bfed2/127535.jpg,/opt/odoo/odoo8084/electropar_images/CINTA_DE_ADVERTENCIA_100MX75MM_-_WADFOW.jpg
HOJA DE SIERRA P/ ARCO 18T 300MM - WADFOW,₲ 2.400,FERRETERÍA EN GENERAL,FERRETERÍA EN GENERAL,https://electropar.b-cdn.net/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBemdmQWc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--8e734728d7ea285b2b0938c40a0a6875de3e2d00/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwQWl3QmFRSXNBUT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--6cb9da79ecc04d7c8e10b3563f9294560e1bfed2/127543.jpg,/opt/odoo/odoo8084/electropar_images/HOJA_DE_SIERRA_P__ARCO_18T_300MM_-_WADFOW.jpg
HOJA DE SIERRA P/ ARCO 24T 300MM - WADFOW,₲ 2.400,FERRETERÍA EN GENERAL,FERRETERÍA EN GENERAL,https://electropar.b-cdn.net/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBemtmQWc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--0a6449982288b381112347bb0100d59d36710a9b/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwQWl3QmFRSXNBUT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--6cb9da79ecc04d7c8e10b3563f9294560e1bfed2/127544.jpg,/opt/odoo/odoo8084/electropar_images/HOJA_DE_SIERRA_P__ARCO_24T_300MM_-_WADFOW.jpg
HOJA DE SIERRA P/ ARCO 24T 300MM (6 PZS) - WADFOW,₲ 14.300,FERRETERÍA EN GENERAL,FERRETERÍA EN GENERAL,https://electropar.b-cdn.net/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBenNmQWc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--99eb5d35d49d7c64e447d2d7b88e97cc423bad53/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwQWl3QmFRSXNBUT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--6cb9da79ecc04d7c8e10b3563f9294560e1bfed2/127546.jpg,/opt/odoo/odoo8084/electropar_images/HOJA_DE_SIERRA_P__ARCO_24T_300MM__6_PZS__-_WADFOW.jpg
ARCO DE SIERRA MINI 150MM - WADFOW,₲ 9.301,FERRETERÍA EN GENERAL,FERRETERÍA EN GENERAL,https://electropar.b-cdn.net/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBendmQWc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--cd86727860cee4d6ffbccf8eb3e774732984fad4/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwQWl3QmFRSXNBUT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--6cb9da79ecc04d7c8e10b3563f9294560e1bfed2/127547.jpg,/opt/odoo/odoo8084/electropar_images/ARCO_DE_SIERRA_MINI_150MM_-_WADFOW.jpg
ARCO DE SIERRA MINI 150MM MANGO PLÁSTICO - WADFOW,₲ 14.200,FERRETERÍA EN GENERAL,FERRETERÍA EN GENERAL,https://electropar.b-cdn.net/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBejBmQWc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--4278fa388195194c6233f3a6ac38a8606c5654d6/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwQWl3QmFRSXNBUT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--6cb9da79ecc04d7c8e10b3563f9294560e1bfed2/127548.jpg,/opt/odoo/odoo8084/electropar_images/ARCO_DE_SIERRA_MINI_150MM_MANGO_PL_STICO_-_WADFOW.jpg
ARCO DE SIERRA AJUSTABLE 200-300MM - WADFOW,₲ 25.300,FERRETERÍA EN GENERAL,FERRETERÍA EN GENERAL,https://electropar.b-cdn.net/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBejRmQWc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--74f4978863fac74cfdfaee695af56aad3bcc43d9/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwQWl3QmFRSXNBUT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--6cb9da79ecc04d7c8e10b3563f9294560e1bfed2/127549.jpg,/opt/odoo/odoo8084/electropar_images/ARCO_DE_SIERRA_AJUSTABLE_200-300MM_-_WADFOW.jpg
ARCO DE SIERRA 300MM - WADFOW,₲ 21.700,FERRETERÍA EN GENERAL,FERRETERÍA EN GENERAL,https://electropar.b-cdn.net/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBejhmQWc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--e5e88df69ea196ce41101657303c71b40167de40/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwQWl3QmFRSXNBUT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--6cb9da79ecc04d7c8e10b3563f9294560e1bfed2/127550.jpg,/opt/odoo/odoo8084/electropar_images/ARCO_DE_SIERRA_300MM_-_WADFOW.jpg
MARTILLO DE PENA (MECÁNICO) 100GR. - WADFOW,₲ 13.100,FERRETERÍA EN GENERAL,FERRETERÍA EN GENERAL,https://electropar.b-cdn.net/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBMEFmQWc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--17fe2cfc26497e52191568111a891b97290e7a14/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwQWl3QmFRSXNBUT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--6cb9da79ecc04d7c8e10b3563f9294560e1bfed2/127551.jpg,/opt/odoo/odoo8084/electropar_images/MARTILLO_DE_PENA__MEC_NICO__100GR._-_WADFOW.jpg
MARTILLO DE PENA (MECÁNICO) 300GR. - WADFOW,₲ 19.400,FERRETERÍA EN GENERAL,FERRETERÍA EN GENERAL,https://electropar.b-cdn.net/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBMElmQWc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--b51f96e2012e76b8404c192ed64c8b98abf588f5/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwQWl3QmFRSXNBUT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--6cb9da79ecc04d7c8e10b3563f9294560e1bfed2/127552.jpg,/opt/odoo/odoo8084/electropar_images/MARTILLO_DE_PENA__MEC_NICO__300GR._-_WADFOW.jpg
MARTILLO DE PENA (MECÁNICO) 500GR. - WADFOW,₲ 24.701,FERRETERÍA EN GENERAL,FERRETERÍA EN GENERAL,https://electropar.b-cdn.net/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBME1mQWc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--3155c69911a5dda67a5e832835d70e7bd67f00b4/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwQWl3QmFRSXNBUT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--6cb9da79ecc04d7c8e10b3563f9294560e1bfed2/127553.jpg,/opt/odoo/odoo8084/electropar_images/MARTILLO_DE_PENA__MEC_NICO__500GR._-_WADFOW.jpg
MARTILLO PICAPIEDRA 1000GR. - WADFOW,₲ 45.601,FERRETERÍA EN GENERAL,FERRETERÍA EN GENERAL,https://electropar.b-cdn.net/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBMFVmQWc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--036fcf24eceda4288ba6d38e69e4cadb50f23530/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwQWl3QmFRSXNBUT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--6cb9da79ecc04d7c8e10b3563f9294560e1bfed2/127555.jpg,/opt/odoo/odoo8084/electropar_images/MARTILLO_PICAPIEDRA_1000GR._-_WADFOW.jpg
MARTILLO PICAPIEDRA 2000GR. - WADFOW,₲ 67.500,FERRETERÍA EN GENERAL,FERRETERÍA EN GENERAL,https://electropar.b-cdn.net/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBMGNmQWc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--ac734364f8b2aac03830a7cd38b28c8d91de613e/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwQWl3QmFRSXNBUT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--6cb9da79ecc04d7c8e10b3563f9294560e1bfed2/127556.jpg,/opt/odoo/odoo8084/electropar_images/MARTILLO_PICAPIEDRA_2000GR._-_WADFOW.jpg
MARTILLO PICAPIEDRA 3000GR. MANGO LARGO - WADFOW,₲ 140.300,FERRETERÍA EN GENERAL,FERRETERÍA EN GENERAL,https://electropar.b-cdn.net/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBMHNmQWc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--6a9afb311b3c0c0a8bd0c75a62a1d94609ca248a/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwQWl3QmFRSXNBUT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--6cb9da79ecc04d7c8e10b3563f9294560e1bfed2/127557.jpg,/opt/odoo/odoo8084/electropar_images/MARTILLO_PICAPIEDRA_3000GR._MANGO_LARGO_-_WADFOW.jpg
MARTILLO CARPINTERO (UÑA) 450GR. MANGO DE FIBRA DE VIDRIO...,₲ 38.400,FERRETERÍA EN GENERAL,FERRETERÍA EN GENERAL,https://electropar.b-cdn.net/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBMUVmQWc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--fa05f84065ba3574eaf472c8179ad124e5593125/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwQWl3QmFRSXNBUT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--6cb9da79ecc04d7c8e10b3563f9294560e1bfed2/127559.jpg,/opt/odoo/odoo8084/electropar_images/MARTILLO_CARPINTERO__U_A__450GR._MANGO_DE_FIBRA_DE_VIDRIO....jpg
MARTILLO CARPINTERO (UÑA) 560GR. MANGO DE FIBRA DE VIDRIO...,₲ 41.600,FERRETERÍA EN GENERAL,FERRETERÍA EN GENERAL,https://electropar.b-cdn.net/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBMUlmQWc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--aa62f567ba20705299d6816c2ace7d6d2306bbcd/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwQWl3QmFRSXNBUT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--6cb9da79ecc04d7c8e10b3563f9294560e1bfed2/127560.jpg,/opt/odoo/odoo8084/electropar_images/MARTILLO_CARPINTERO__U_A__560GR._MANGO_DE_FIBRA_DE_VIDRIO....jpg
MARTILLO CARPINTERO (UÑA) MINI 220GR. - WADFOW,₲ 26.800,FERRETERÍA EN GENERAL,FERRETERÍA EN GENERAL,https://electropar.b-cdn.net/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBMU1mQWc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--f0bd907feb33a09a162bbbb454fe1fcea76b960a/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwQWl3QmFRSXNBUT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--6cb9da79ecc04d7c8e10b3563f9294560e1bfed2/127561.jpg,/opt/odoo/odoo8084/electropar_images/MARTILLO_CARPINTERO__U_A__MINI_220GR._-_WADFOW.jpg
MARTILLO DE BOLA 450GR. - WADFOW,₲ 27.200,FERRETERÍA EN GENERAL,FERRETERÍA EN GENERAL,https://electropar.b-cdn.net/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBMVFmQWc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--89e22d2ae8126751b937bcb5b1761cb3829e4b38/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwQWl3QmFRSXNBUT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--6cb9da79ecc04d7c8e10b3563f9294560e1bfed2/127562.jpg,/opt/odoo/odoo8084/electropar_images/MARTILLO_DE_BOLA_450GR._-_WADFOW.jpg
MARTILLO DE BOLA 660GR. - WADFOW,₲ 32.000,FERRETERÍA EN GENERAL,FERRETERÍA EN GENERAL,https://electropar.b-cdn.net/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBMVVmQWc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--47782b064a8daef094c17b9d146a10a179f266bd/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwQWl3QmFRSXNBUT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--6cb9da79ecc04d7c8e10b3563f9294560e1bfed2/127563.jpg,/opt/odoo/odoo8084/electropar_images/MARTILLO_DE_BOLA_660GR._-_WADFOW.jpg
MARTILLO DE BOLA CORTO 220GR. - WADFOW,₲ 20.900,FERRETERÍA EN GENERAL,FERRETERÍA EN GENERAL,https://electropar.b-cdn.net/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBMVlmQWc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--b8afb81b828bfd835dd15cf101ffe77ef7dbcfb4/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwQWl3QmFRSXNBUT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--6cb9da79ecc04d7c8e10b3563f9294560e1bfed2/127564.jpg,/opt/odoo/odoo8084/electropar_images/MARTILLO_DE_BOLA_CORTO_220GR._-_WADFOW.jpg
MARTILLO DE GOMA NATURAL 450GR. - WADFOW,₲ 25.100,FERRETERÍA EN GENERAL,FERRETERÍA EN GENERAL,https://electropar.b-cdn.net/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBMklmQWc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--c2d35f1dd98d6da8d2b3e0781e96829dd0954707/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwQWl3QmFRSXNBUT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--6cb9da79ecc04d7c8e10b3563f9294560e1bfed2/127571.jpg,/opt/odoo/odoo8084/electropar_images/MARTILLO_DE_GOMA_NATURAL_450GR._-_WADFOW.jpg
MARTILLO DE GOMA Y PLÁSTICO - WADFOW,₲ 29.600,FERRETERÍA EN GENERAL,FERRETERÍA EN GENERAL,https://electropar.b-cdn.net/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBMlVmQWc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--15a48b193a1301d975af2c7e71bad15b6f8722fe/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwQWl3QmFRSXNBUT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--6cb9da79ecc04d7c8e10b3563f9294560e1bfed2/127572.jpg,/opt/odoo/odoo8084/electropar_images/MARTILLO_DE_GOMA_Y_PL_STICO_-_WADFOW.jpg
